geo_join_id,geo_place_name,geo_type_name,start_date,time_period,pollutant_name,measure_info,data_value,year_from_period,BORO_NM_IMPUTED,AQI_composite
208,Canarsie - Flatlands,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.48,2014,,
208,Canarsie - Flatlands,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.48,2014,,
208,Canarsie - Flatlands,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,17.0,2014,,
110,Central Harlem (CD10),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,23.97,2014,,
110,Central Harlem (CD10),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.67,2014,,
302,Central Harlem - Morningside Heights,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.73,2014,,
302,Central Harlem - Morningside Heights,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,23.86,2014,,
302,Central Harlem - Morningside Heights,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,23.86,2014,,
302,Central Harlem - Morningside Heights,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.73,2014,,
306,Chelsea - Clinton,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,31.9,2014,,
306,Chelsea - Clinton,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,12.53,2014,,
306308,Chelsea-Village,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,30.59,2014,,
306308,Chelsea-Village,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,12.08,2014,,
104,Clinton and Chelsea (CD4),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,29.23,2014,,
104,Clinton and Chelsea (CD4),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,11.62,2014,,
313,Coney Island (CD13),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.32,2014,,
313,Coney Island (CD13),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,16.57,2014,,
210,Coney Island - Sheepshead Bay,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.37,2014,,
210,Coney Island - Sheepshead Bay,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,17.63,2014,,
210,Coney Island - Sheepshead Bay,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.37,2014,,
210,Coney Island - Sheepshead Bay,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,17.63,2014,,
105,Crotona -Tremont,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.82,2014,,
105,Crotona -Tremont,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,21.87,2014,,
308,Crown Heights and Prospect Heights (CD8),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.2,2014,,
308,Crown Heights and Prospect Heights (CD8),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,22.25,2014,,
202,Downtown - Heights - Slope,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,22.67,2014,,
202,Downtown - Heights - Slope,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,22.67,2014,,
202,Downtown - Heights - Slope,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.99,2014,,
202,Downtown - Heights - Slope,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.99,2014,,
317,East Flatbush (CD17),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.07,2014,,
317,East Flatbush (CD17),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,20.52,2014,,
207,East Flatbush - Flatbush,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,20.47,2014,,
207,East Flatbush - Flatbush,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.97,2014,,
207,East Flatbush - Flatbush,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.97,2014,,
207,East Flatbush - Flatbush,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,20.47,2014,,
303,East Harlem,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.84,2014,,
303,East Harlem,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.84,2014,,
303,East Harlem,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,23.76,2014,,
303,East Harlem,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,23.76,2014,,
111,East Harlem (CD11),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,23.65,2014,,
111,East Harlem (CD11),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.82,2014,,
204,East New York,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.04,2014,,
204,East New York,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,19.75,2014,,
204,East New York,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.04,2014,,
204,East New York,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,19.75,2014,,
305,East New York and Starrett City (CD5),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,19.34,2014,,
305,East New York and Starrett City (CD5),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.99,2014,,
404,Elmhurst and Corona (CD4),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,22.8,2014,,
404,Elmhurst and Corona (CD4),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.15,2014,,
101,Financial District (CD1),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,28.91,2014,,
101,Financial District (CD1),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,11.37,2014,,
314,Flatbush and Midwood (CD14),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.88,2014,,
314,Flatbush and Midwood (CD14),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,20.0,2014,,
318,Flatlands and Canarsie (CD18),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,17.08,2014,,
318,Flatlands and Canarsie (CD18),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.46,2014,,
403,Flushing - Clearview,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,19.45,2014,,
403,Flushing - Clearview,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.65,2014,,
403,Flushing - Clearview,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.64,2014,,
403,Flushing - Clearview,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,19.46,2014,,
407,Flushing and Whitestone (CD7),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.69,2014,,
407,Flushing and Whitestone (CD7),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,19.42,2014,,
103,Fordham - Bronx Pk,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.19,2014,,
103,Fordham - Bronx Pk,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,19.44,2014,,
103,Fordham - Bronx Pk,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,19.44,2014,,
103,Fordham - Bronx Pk,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.19,2014,,
205,Fordham and University Heights (CD5),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,22.74,2014,,
205,Fordham and University Heights (CD5),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,10.07,2014,,
302,Fort Greene and Brooklyn Heights (CD2),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,23.39,2014,,
302,Fort Greene and Brooklyn Heights (CD2),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,10.01,2014,,
406,Fresh Meadows,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,19.26,2014,,
406,Fresh Meadows,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.43,2014,,
307,Gramercy Park - Murray Hill,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,13.23,2014,,
307,Gramercy Park - Murray Hill,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,34.74,2014,,
201,Greenpoint,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,10.54,2014,,
201,Greenpoint,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,10.54,2014,,
201,Greenpoint,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,22.43,2014,,
201,Greenpoint,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,22.43,2014,,
301,Greenpoint and Williamsburg (CD1),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,22.43,2014,,
301,Greenpoint and Williamsburg (CD1),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,10.64,2014,,
308,Greenwich Village - SoHo,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,27.99,2014,,
308,Greenwich Village - SoHo,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,11.17,2014,,
102,Greenwich Village and Soho (CD2),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,28.08,2014,,
102,Greenwich Village and Soho (CD2),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,11.23,2014,,
106,High Bridge - Morrisania,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.87,2014,,
106,High Bridge - Morrisania,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,22.56,2014,,
204,Highbridge and Concourse (CD4),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.99,2014,,
204,Highbridge and Concourse (CD4),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,22.7,2014,,
408,Hillcrest and Fresh Meadows (CD8),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.44,2014,,
408,Hillcrest and Fresh Meadows (CD8),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,18.82,2014,,
107,Hunts Point - Mott Haven,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,21.14,2014,,
107,Hunts Point - Mott Haven,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.75,2014,,
202,Hunts Point and Longwood (CD2),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.96,2014,,
202,Hunts Point and Longwood (CD2),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,21.02,2014,,
403,Jackson Heights (CD3),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,21.72,2014,,
403,Jackson Heights (CD3),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.7,2014,,
408,Jamaica,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.46,2014,,
408,Jamaica,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,18.82,2014,,
408,Jamaica,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.46,2014,,
408,Jamaica,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,18.81,2014,,
412,Jamaica and Hollis (CD12),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,18.89,2014,,
412,Jamaica and Hollis (CD12),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.45,2014,,
409,Kew Gardens and Woodhaven (CD9),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.65,2014,,
409,Kew Gardens and Woodhaven (CD9),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,20.09,2014,,
101,Kingsbridge - Riverdale,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,17.1,2014,,
101,Kingsbridge - Riverdale,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,17.1,2014,,
101,Kingsbridge - Riverdale,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.0,2014,,
101,Kingsbridge - Riverdale,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.0,2014,,
207,Kingsbridge Heights and Bedford (CD7),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.48,2014,,
207,Kingsbridge Heights and Bedford (CD7),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,20.73,2014,,
401,Long Island City - Astoria,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,22.07,2014,,
401,Long Island City - Astoria,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.98,2014,,
401,Long Island City - Astoria,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.98,2014,,
401,Long Island City - Astoria,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,22.07,2014,,
401,Long Island City and Astoria (CD1),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.2,2014,,
401,Long Island City and Astoria (CD1),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,21.21,2014,,
103,Lower East Side and Chinatown (CD3),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,25.72,2014,,
103,Lower East Side and Chinatown (CD3),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,10.31,2014,,
310,Lower Manhattan,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,11.36,2014,,
310,Lower Manhattan,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,28.87,2014,,
3,Manhattan,Borough,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,26.7,2014,MANHATTAN,21.236666666666668
3,Manhattan,Borough,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,10.85,2014,MANHATTAN,21.236666666666668
105,Midtown (CD5),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,14.19,2014,,
105,Midtown (CD5),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,37.06,2014,,
109,Morningside Heights and Hamilton Heights (CD9),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,23.55,2014,,
109,Morningside Heights and Hamilton Heights (CD9),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.77,2014,,
211,Morris Park and Bronxdale (CD11),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.92,2014,,
211,Morris Park and Bronxdale (CD11),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,19.37,2014,,
203,Morrisania and Crotona (CD3),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,21.57,2014,,
203,Morrisania and Crotona (CD3),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.49,2014,,
201,Mott Haven and Melrose (CD1),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,10.11,2014,,
201,Mott Haven and Melrose (CD1),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,22.12,2014,,
1,New York City,Citywide,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.93,2014,,
1,New York City,Citywide,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,18.89,2014,,
102,Northeast Bronx,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.0,2014,,
102,Northeast Bronx,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,18.97,2014,,
102,Northeast Bronx,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.0,2014,,
102,Northeast Bronx,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,18.97,2014,,
501502,Northern SI,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,16.23,2014,,
501502,Northern SI,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.5,2014,,
306,Park Slope and Carroll Gardens (CD6),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,22.01,2014,,
306,Park Slope and Carroll Gardens (CD6),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.95,2014,,
209,Parkchester and Soundview (CD9),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,20.2,2014,,
209,Parkchester and Soundview (CD9),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.12,2014,,
104,Pelham - Throgs Neck,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.97,2014,,
104,Pelham - Throgs Neck,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,19.26,2014,,
104,Pelham - Throgs Neck,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.97,2014,,
104,Pelham - Throgs Neck,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,19.26,2014,,
501,Port Richmond,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,17.54,2014,,
501,Port Richmond,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.79,2014,,
4,Queens,Borough,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.6,2014,QUEENS,19.947777777777777
4,Queens,Borough,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,18.93,2014,QUEENS,19.947777777777777
413,Queens Village (CD13),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,17.34,2014,,
413,Queens Village (CD13),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.03,2014,,
406,Rego Park and Forest Hills (CD6),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.95,2014,,
406,Rego Park and Forest Hills (CD6),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,20.88,2014,,
405,Ridgewood - Forest Hills,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,20.0,2014,,
405,Ridgewood - Forest Hills,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,20.0,2014,,
405,Ridgewood - Forest Hills,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.85,2014,,
405,Ridgewood - Forest Hills,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.85,2014,,
405,Ridgewood and Maspeth (CD5),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.16,2014,,
405,Ridgewood and Maspeth (CD5),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,20.06,2014,,
208,Riverdale and Fieldston (CD8),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,17.14,2014,,
208,Riverdale and Fieldston (CD8),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.0,2014,,
414,Rockaway and Broad Channel (CD14),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,13.66,2014,,
414,Rockaway and Broad Channel (CD14),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,7.69,2014,,
410,Rockaways,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,7.69,2014,,
410,Rockaways,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,7.69,2014,,
410,Rockaways,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,13.77,2014,,
410,Rockaways,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,13.77,2014,,
315,Sheepshead Bay (CD15),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.39,2014,,
315,Sheepshead Bay (CD15),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,17.96,2014,,
504,South Beach - Tottenville,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,12.59,2014,,
504,South Beach - Tottenville,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.2,2014,,
502,South Beach and Willowbrook (CD2),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,13.98,2014,,
502,South Beach and Willowbrook (CD2),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.49,2014,,
105106107,South Bronx,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.8,2014,,
105106107,South Bronx,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,21.76,2014,,
309,South Crown Heights and Lefferts Gardens (CD9),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.04,2014,,
309,South Crown Heights and Lefferts Gardens (CD9),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,21.66,2014,,
410,South Ozone Park and Howard Beach (CD10),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.22,2014,,
410,South Ozone Park and Howard Beach (CD10),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,18.6,2014,,
409,Southeast Queens,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,17.28,2014,,
409,Southeast Queens,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.02,2014,,
409,Southeast Queens,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.02,2014,,
409,Southeast Queens,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,17.28,2014,,
503504,Southern SI,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.38,2014,,
503504,Southern SI,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,13.32,2014,,
407,Southwest Queens,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.39,2014,,
407,Southwest Queens,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.39,2014,,
407,Southwest Queens,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,19.19,2014,,
407,Southwest Queens,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,19.19,2014,,
501,St. George and Stapleton (CD1),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.61,2014,,
501,St. George and Stapleton (CD1),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,17.12,2014,,
502,Stapleton - St. George,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.34,2014,,
502,Stapleton - St. George,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,15.53,2014,,
5,Staten Island,Borough,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,14.18,2014,STATEN ISLAND,18.00777777777778
5,Staten Island,Borough,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,8.41,2014,STATEN ISLAND,18.00777777777778
106,Stuyvesant Town and Turtle Bay (CD6),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,32.2,2014,,
106,Stuyvesant Town and Turtle Bay (CD6),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,12.37,2014,,
205,Sunset Park,UHF34,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,20.23,2014,,
205,Sunset Park,UHF42,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,20.23,2014,,
205,Sunset Park,UHF42,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.63,2014,,
205,Sunset Park,UHF34,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.63,2014,,
307,Sunset Park (CD7),CD,2013-12-01,Annual Average 2014,Nitrogen dioxide (NO2),ppb,20.33,2014,,
307,Sunset Park (CD7),CD,2013-12-01,Annual Average 2014,Fine particles (PM 2.5),mcg/m3,9.7,2014,,
